"OBS","ADJLEGRT","D79A","D8095","D83","D87","DDOCKM","DDOCKX","DELRFF","DEUC","DFMPRR","DFPDBT","DFPEX","DFPSRP","DGLPRD","DMPALT","DMPEX","DMPINTAY","DMPRR","DMPTAY","DMPTLR","DMPTLUR","DMPTMAX","DMPTPI","DMPTR","DMPTRSH","DPADJ","DPGAP","DRSTAR","EBFI","EBFIN","EC","ECD","ECH","ECNIA","ECNIAN","ECO","EGFE","EGFEN","EGFET","EGFL","EGFLN","EGFLT","EGSE","EGSEN","EGSET","EGSL","EGSLN","EGSLT","EH","EHN","EI","EIN","EM","EMN","EMO","EMON","EMP","EMPN","EMPTRT","EX","EXN","FCBN","FCBRN","FGDP","FGDPT","FNICN","FNILN","FNIN","FNIRN","FPC","FPI10","FPI10T","FPIC","FPITRG","FPX","FPXR","FPXRR","FPXRRT","FRL10","FRS10","FRSTAR","FTCIN","FXGAP","FYNICN","FYNILN","FYNIN","GFDBTN","GFDBTNP","GFDRT","GFEXPN","GFINTN","GFRECN","GFSRPN","GFSRT","GTN","GTR","GTRD","GTRT","HGEMP","HGGDP","HGGDPT","HGPBFIR","HGPCDR","HGPKIR","HGYNID","HKS","HKSR","HLEPT","HLPRDT","HMFPT","HQLFPR","HQLWW","HUQPCT","HUXB","HXBT","HXBTR","JCCAN","JKCD","JRBFI","JRCD","JRH","KBFI","KCD","KH","KI","KS","LEG","LEH","LEO","LEP","LEPPOT","LEUC","LF","LFPR","LHP","LPRDT","LQUALT","LUR","LURNAT","LURTRSH","LWW","MEI","MEP","MFPT","N16","PBFIR","PCDR","PCER","PCFR","PCFRT","PCHR","PCNIA","PCOR","PCPI","PCPIX","PCXFE","PEGFR","PEGSR","PGDP","PGFL","PGSL","PHOUSE","PHR","PIC4","PICNIA","PICX4","PICXFE","PIECI","PIGDP","PIPL","PIPXNC","PITARG","PITRSH","PKBFIR","PKIR","PL","PMO","PMP","POIL","POILR","POILRT","PTR","PWSTAR","PXB","PXNC","PXP","PXR","QEBFI","QEC","QECD","QECO","QEH","QKIR","QLEOR","QLF","QLFPR","QLHP","QLWW","QPCNIA","QPL","QPMO","QPXB","QPXNC","QPXP","QYNIDN","RBBB","RBBBP","RBFI","RCAR","RCCD","RCCH","RCGAIN","REQ","REQP","RFF","RFFALT","RFFFIX","RFFINTAY","RFFMIN","RFFRULE","RFFTAY","RFFTLR","RFNICT","RFRS10","RFYNIC","RFYNIL","RG10","RG10P","RG30","RG30P","RG5","RG5P","RGFINT","RGW","RME","RRFF","RRFIX","RRTR","RSPNIA","RSTAR","RTB","RTBFI","RTINV","RTR","T47","TAPDDP","TCIN","TDPV","TPN","TRCI","TRCIT","TRFCIM","TRFPM","TRITC","TRP","TRPT","TRPTX","TRSPP","TRYH","UEMOT","UFCBR","UFNIR","UFTCIN","UGFDBT","UGFDBTP","UGFSRP","ULEG","UPCPI","UPCPIX","UPGFL","UPGSL","UPKBFIR","UPMP","UPXB","UQPCT","UVBFI","UXBT","UYD","UYHIBN","UYHLN","UYHPTN","UYHSN","UYHTN","UYL","UYNI","UYNICPNR","UYP","VBFI","WPO","WPON","WPS","WPSN","XB","XBN","XBO","XBT","XBTR","XFS","XFSN","XGAP","XGAP2","XGDI","XGDIN","XGDO","XGDP","XGDPN","XGDPT","XGDPTN","XP","XPN","YDN","YH","YHGAP","YHIBN","YHL","YHLN","YHP","YHPCD","YHPGAP","YHPNTN","YHPSHR","YHPTN","YHSHR","YHSN","YHT","YHTGAP","YHTN","YHTSHR","YKBFIN","YKIN","YMSDN","YNICPN","YNIDN","YNILN","YNIN","YNIRN","YPN","ZDIVGR","ZEBFI","ZECD","ZECO","ZEH","ZGAP05","ZGAP10","ZGAP30","ZGAPC2","ZLHP","ZPI10","ZPI10F","ZPI5","ZPIB5","ZPIC30","ZPIC58","ZPICXFE","ZPIECI","ZRFF10","ZRFF30","ZRFF5","ZYH","ZYHP","ZYHPST","ZYHST","ZYHT","ZYHTST","ZYNID"
"1968Q1",0.163251777237617,0,0,0,0,1,0,0.606068217874141,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.000312927958118,0,322.525,105.582,2819.911809192243,136.403,476.408,2850.153,536.297,2396.688342689356,375.192193006108,79.833,333.3581830168616,473.191,46.576,445.0354198852473,216.5217618064093,39.544,212.4998071106892,575.605,53.796,573.8855852151564,268.597,38.268,35.364,8.438000000000001,244.637,44.399,165.3950566498462,42.15078982710515,54.66107884499999,2.24821017289485,0.01180282555584,165.868,45.452,0.784,-6.085999999999998,21.937994333938,22.44942356265655,229.298,100.4805548511072,128.8174451488928,2.401032969592987,4.256254434885865,3.662583414026859,3.710952794361358,4.057800730167482,3.4000001,34.30073053221363,275.5895967774377,249.8927349552956,261.4989293753024,6.662633474711541,5.331524215162528,2,0.256,-2.304490264928164,9.516,3.699,5.817,306.084,281.996,0.310094602188067,198.837,20.465,181.835,-17.002,-0.029145233644801,51.963,269.3779160186625,-0.007015377272514,0.06513848485925899,5.449160386915509,8.075950838482981,4.076107712804059,-0.885281935605066,-1.646310033692533,-1.322106171011414,-21.44697524312294,4.520000000000124,-0.041336103366534,1.967284705948949,2.75231262179911,1.868807204711,0.000582738266722,-0.474127593362,-0.000336476088558,-0.169362021582,4.245469734386059,0,109.496,99.24817168469265,0.072031687650777,0.188975067988454,0.016991436945459,5449.427929716304,534.4805894850114,5703.932247265137,877.4590000000002,34.89096226438762,10.45331868131868,76.07713173996713,2.554813058648445,63.069,61.05396513400387,0,79.14747109861594,0.596660267101836,121.6246276067528,25.73357603523499,1.05681012814941,3.879264006835081,5.497237867758297,6,1.92843754628665,0.985409044881667,0.991137987504058,34.56730032546231,132.6508156526992,1.608047371647211,3.15059248631702,0.482704640711003,0.943796394485684,0.947458288523303,0.836866996120942,18.819,0.842925431418339,34.19692307692308,35.66153846153846,19.803,1.045203835366215,0.897121744460024,19.29,9.843,9.349,13.83191501054393,0.700375504634378,3.367021860924968,4.230808673236197,3.778429933969196,4.529921708951612,8.320336382069705,4.336537835193432,11.57876208210489,3.960605192193611,2,2,0.813010738824393,1.116581512826714,349.9207617194551,25.48491513645511,4.113,2.17960000038147,0.096840982822298,0.08935673310182,1.6827,1.650908670216148,22.507,23.64288254155734,20.35765086821991,1.345931324658574,325.8168770167217,2810.797882623494,144.8739156441397,2407.243491470792,316.0187746044778,0.186727271764211,0.046259696163933,79.02054741996939,0.595703441634748,122.6629361419355,1.933390218232507,18.64645390358013,350.8283688092835,31.33214972704457,22.4487734864484,23.90239853458564,20.30746547117754,24.78747155634009,6.830000241597493,1.218901340498592,7.942019235168496,9.91,26.3460761628687,6.383376184453858,12.40628251493291,8.195496802478115,4.68911465216305,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,0.125,4.769838709677418,4.769838709677418,4.769838709677418,0.002025046294464,2.254906732285787,4.200805198474361,3.719120441588996,5.611098901098901,1.468531121625155,5.454945054945055,1.525688220481346,5.609770967741936,1.069509335213905,0.06813445109567801,0.053158373248167,6.789010393750536,1.061042805168497,1.061042805168497,2,11.89094067831923,1.35,5.048461538461538,0.150790555807412,0.092982119125593,3.6827,85,0,36.2,0.690910021951719,78.84800000000001,0.368924716936906,0.345622579789284,0.5279999971389771,22.8,3.14405958840283,0.121201128267402,0.13731798602495,0.13731798602495,0.019933928797958,0.121311707453667,0.045414320005007,-0.008901860908165001,0.002640276328552,0.002608970373918,1.085419651342572,1.005159535695254,0.07344178001225,0.256485790474274,1.817148789889106,1.80081495033775,0.723865562220897,0.687536232978073,0.505588798663053,1.887043493888856,1.166770347330223,0.918206850088954,0.252490710703999,1.525736829652229,1.000455369025286,0.012641482669095,0.926165458275263,1.012709704394843,0.000466434498849,0.970998595154244,0.971277720960376,1,-0.081046903023685,1.002998209640529,0.846581368540461,13630.88368138583,2565.196,3505.659174238801,659.73,3120.353,702.564,3156.55599391367,3037.620625083247,1,4702.048,900.9490000000002,3.915412209421754,2.600943205703721,4685.771,904.131,4755.153227320632,4713.013,909.3870000000002,4634.609662200734,894.0162038385216,4150.655718922277,844.9760000000001,623.9540000000001,3493.508891048856,-1.027652418207497,11.496,2209.220059487129,473.152,1016.176817108248,28.22906367933242,-4.923780774986196,35.87343820648402,0.290875692262275,176.81,0.741247454876287,74.194,268.1120144534779,8.741128735569257,50.456,0.07674576559413999,183.8849293967689,18.270500594738,0,98.123,24.876,510.872,800.452,117.754,702.518,3.556338156007635,-0.001383844818268,0.011381951637044,0.005949467187753,NA,0.824776931982906,0.4124282577807,0.22137337451861,0.151287484528652,0.000644102642416,2.09578283726982,2.09578283726982,2.461430635976665,2.73459168116764,1.94856290462999,3.567281265801358,2.590000438402039,5.722098064061763,4.142567779473747,3.929256834463709,4.540261632528031,3483.679009355163,1053.583485013273,0.305556226548823,0.748904177133469,253.2696292538737,0.070322156944434,0.008926897647481001
"1968Q2",0.164129939458267,0,0,0,0,1,0,1.202224782386073,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-0.001414112123006,0,318.584,105.299,2860.445463115377,139.309,480.14,2893.553,550.014,2433.442953890888,369.0724384758088,79.526,333.7231125611189,479.507,47.628,445.9288767257501,223.0272465907169,40.996,214.6224932271944,582.408,55.487,580.7535126307063,275.15,39.563,61.941,14.082,248.369,45.416,168.0762080757157,43.14416814548616,54.4281709275,2.27183185451385,0.011782089549931,168.643,47.165,1.316,-6.432999999999995,22.35206610866997,22.78132537134049,232.256,103.1075435356482,129.1484564643518,-0.191470517283708,4.276953616010028,1.571061299264365,3.859476984765398,1.940580527246638,3.4000001,34.31216313794628,277.0008556565963,248.3875023337125,261.4989293753024,6.668172489402068,5.627762268946521,2,0.256000000000002,-1.902237755690317,9.987,3.987,6,303.668,278.229,0.297780046749377,204.175,21.307,185.523,-18.652,-0.029145233644801,55.714,285.6249359171537,-0.004833441341762,0.065702048432419,4.733442351234441,6.627980974958092,4.034844334285358,-0.8792666548054811,-1.664999926141775,-1.496188372424226,16.78802594704596,4.699999999999882,-0.003064417174447,2.020157841010945,2.689744009270414,1.766079409391,0.000656331772903,-0.497167024346,-0.000365166564651,-0.17789049165,4.212734825935359,0,111.946,100.762743329749,0.070359319331788,0.188524607463925,0.01701128335889,5510.6673489128,544.1171536525741,5748.461945335604,892.9450000000002,35.30334909906236,10.54913186813187,76.94024736545705,2.969115497325189,63.422,61.40441643041537,0,79.88800322651853,0.599602347197017,122.5640516385303,25.9365717687868,1.056992305389725,3.689860482184348,5.447223427055747,6,1.932516345093663,0.9840565776158821,0.9913564077599341,34.76613264049493,133.2349741457382,1.60624623662428,3.137597306964023,0.4771127639395,0.940148754554984,0.947666521001828,0.834578161161372,19.012,0.84411159459333,34.52769230769231,36.02769230769231,20.033,1.047151120341221,0.893296019474782,19.506,9.932,9.529999999999999,13.96230522343703,0.6990716711303701,3.936146949486097,4.081344387618735,4.28422696512234,4.618988969908777,8.167272209001304,4.454113452874253,7.065285954324807,4.681400436340688,2,2,0.814360481276689,1.108064142096347,356.156395879762,25.66940832342576,4.174,2.236999988555908,0.09828214878765899,0.089820669811829,1.6827,1.648898329615186,22.761,23.92121258420904,20.57728927384519,1.359022543146389,331.7954655083326,2866.745497395214,147.4428660919792,2451.708505315084,320.6289951886117,0.187211081049851,0.045882431061811,79.45655563035677,0.596364101391604,123.8601297892013,1.931003909383365,18.81160769091517,358.022262153136,31.34792499522803,22.64237893439124,24.1385822335117,20.49481368346681,26.1416697746935,7.023333231608073,1.278607956882799,7.91406066585553,9.949999999999999,26.27034125204217,6.649523267106165,3.634119330037067,8.155457204055018,4.571256768943579,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,0.125,5.972063492063491,5.972063492063491,5.972063492063491,0.002053916313479,2.935682527376098,4.355467557501592,3.96793191071443,5.744725274725274,1.217895233933635,5.470879120879121,1.335500227627408,5.781870967741935,0.610208818467309,0.069611609884868,0.056158649940093,7.133882445730133,1.777069790158476,1.777069790158476,2,11.98414829058762,1.35,5.522153846153846,0.149727455596272,0.094123023731268,3.6827,86,0,36.808,0.687043090015339,81.96899999999998,0.360459878175373,0.346031042645738,0.5279999971389771,22.8,3.082708282023929,0.122958602782015,0.13731798602495,0.13731798602495,0.020018489284972,0.123020792373428,0.045812517946038,-0.009190240565196,-0.000204925078219,0.002507001978181,1.091431878057284,0.970592236769123,0.07143621621158799,0.257655571110869,1.81609995306608,1.798417226960131,0.723283461388566,0.694008395794707,0.506996040026943,1.865891828946552,1.166871731774838,0.9178716128603071,0.254342665669178,1.525834476135888,1.000474715170897,0.012747981471492,0.926411090245653,1.012721307069508,0.000479615868773,0.968051118210863,0.970988808203606,1,-0.081164967078507,1.002939314335857,0.861236329640673,13751.12034504523,2614.363,3949.079528718704,750.799,3176.591,722.713,3212.507145568869,3075.355549795135,1,4749.194,920.2620000000002,4.459698839793336,3.005947681959542,4756.474,927.4640000000002,4833.537123976879,4791.758,934.3440000000002,4692.483524253255,915.3158362408402,4191.820353599065,862.5629999999999,640.688,3558.82950943484,-0.832141933651966,11.911,2239.184571410593,485.432,1035.960948964706,28.72833168481936,-4.049075398755757,38.3376663337519,0.29109597585899,180.87,0.742698088975871,76.78100000000002,283.6839890595414,10.19612649056061,53.934,0.079712722485712,186.7570981245138,18.96398468182347,0,102.114,25.804,523.992,821.518,119.576,722.3530000000002,3.820758855315622,-0.002090595381158,0.009676529736003,0.005673840819137,NA,0.846660899042796,0.421586233875434,0.226630886607534,0.164534762691074,0.000680919228681,2.104389689686284,2.104389689686284,2.532119494350341,2.859881944967026,1.886678685767682,3.536940234519581,2.992305085883444,6.222613690682233,4.52683004079164,4.135378893251713,5.171662149274626,3524.945059906777,1059.206104446442,0.303124551084047,0.748904177133469,263.184485234807,0.071985732368713,0.006630526995383
"1968Q3",0.164991484315055,0,0,0,0,1.037219047546387,0.030411,-0.026594742063493,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002301279702964,0,322.948,107.609,2901.575212073371,145.579,486.564,2947.784,566.122,2468.03357332272,365.3387939288322,79.045,333.7796675000566,480.3,49.492,446.5065095230733,226.9761801667941,41.64000000000001,216.6673151744446,589.4400000000001,57.192,587.6160755606969,280.715,40.394,33.813,7.681,263.296,48.24,177.6577120726324,45.73974980919173,60.7889664675,2.500250190808275,0.011812110046571,180.635,49.891,0.556,-7.346999999999995,22.89013611842942,23.11788226690031,235.338,106.1810795179053,129.1569204820946,-0.309977437663421,4.294908843419419,3.285014128331508,4.01899383605389,1.675738849504604,3.4000001,34.31932254018231,279.6502404933577,250.5278577242404,261.4989293753024,6.610246211201475,5.513864629447378,2,0.268000000000001,-0.990036157666889,10.389,4.137,6.251999999999999,311.406,286.09,0.300886072621145,207.495,21.754,197.405,-10.09,-0.029145233644801,57.20400000000001,290.4788503529173,-0.004972334549665,0.066264146589478,8.681155403033172,3.08787322369497,3.929530736271085,-0.847255052657561,-1.684930312772259,-1.573921173849691,0.147081446871389,4.860000000000042,0.445004626684483,2.056441658020786,2.593636437144299,1.62652168149,0.000687075233755,-0.534264380762,-0.000393687488797,-0.186282978132,4.115813714403085,0,114.534,102.3344162315744,0.07003135584888801,0.188074232809275,0.017031072432516,5572.753683436569,554.9282995946804,5794.165077393961,901.398,35.73490116050277,10.6570652173913,77.09017027502325,2.720105057631949,63.713,61.67043502104116,0,80.02308631988895,0.597947005111984,123.2552135054618,26.12292221185974,1.057171694052355,3.665087388833621,5.538236267911434,6,1.934537904438055,0.984981161624051,0.986586827245756,34.92353836099069,133.8297301194814,1.607733437872329,3.131292623249518,0.475120939875605,0.936765722183829,0.948049085094093,0.831172887708886,19.209,0.84514035282987,34.9969696969697,36.52878787878788,20.258,1.043942698729561,0.885173667911447,19.693,10.304,9.705,14.12538976764538,0.694415167973603,4.046148846278852,4.123424181204882,4.503482073768361,4.467545386036065,7.678613417222214,3.816452840094442,7.918361368915328,0.53284535945135,2,2,0.818608035846756,1.10178400154495,363.277081159864,25.74599733136931,4.113,2.26360011100769,0.09874798721841301,0.090570116111942,2.5154,1.64683819097586,22.923,23.9530995858396,20.72535374190889,1.332715491564681,339.1729546771872,2906.132981503158,147.7580081457567,2482.368234511426,325.6393727080999,0.186240887696259,0.045453352627533,79.90256381014933,0.597046439074587,124.6497655033469,1.928433296071908,19.00294454803615,363.615411121613,31.29539018898496,22.9016710423267,24.42237199582803,20.71142300951972,26.33741406342385,6.863333066304524,1.403333066304524,7.819688529467746,10.14,26.54903383157856,6.930960039638341,4.256883256901443,7.921073374179514,5.39598810007061,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,0.125,5.945468749999998,5.945468749999998,5.945468749999998,0.002086650071653,2.712869977562677,4.473081427390465,4.012315547571631,5.46,0.300128415670623,5.266521739130435,0.405822707094927,5.441109375,-0.240383022707625,0.071637446158305,0.053051153663454,7.333332697550456,1.540448135828703,1.540448135828703,2,10.59934800250697,1.35,5.198484848484848,0.147250642850729,0.093505448127523,4.5154,87,0,36.848,0.699977894648829,92.193,0.358991845522832,0.346447617369943,0.5279999971389771,22.8,3.11430920561223,0.134776023834654,0.13731798602495,0.13731798602495,0.02019689944091,0.134831805757258,0.046220836270327,-0.010316566808968,-0.00032600892663,0.002610991494793,1.088489636128491,1.019015036429013,0.071899666079457,0.260244251575737,1.82190482049923,1.803178392673901,0.740951203449445,0.697877662022211,0.509169005609599,1.817017051730489,1.164017671253745,0.917510329411056,0.256188322254551,1.525487542758129,1.000511511315647,0.012927720663634,0.927076108965622,1.012622091942205,0.000513229458903,0.964897559611216,0.970002507299056,1,-0.082286435463939,1.003100307324222,0.885857954612628,13887.4173564475,2667.634,3961.361861627362,760.938,3199.637,733.365,3256.216127970489,3106.729136482287,1,4820.526,943.145,4.811716275254829,3.276170022892266,4821.033,949.278,4894.543355581553,4828.892,950.825,4739.276596427448,933.3057401344573,4268.689504734675,884.701,649.389,3566.760518404179,-1.381503768716664,12.292,2245.685495432482,498.601,1033.730549027192,29.24629700882586,-3.691972457970969,38.37302798025883,0.289823368766485,185.162,0.738629175886348,68.831,287.3444739445052,9.011585678696823,55.19600000000001,0.080561751332009,187.0563645441348,19.23020169976148,0,102.643,26.516,537.821,840.996,122.292,741.25,3.610190937718004,-0.003144152182764,0.008641245870767001,0.006189539116175,0.004949699770713,1.415944581201554,0.7189009687580969,0.385208942530412,0.187229522868087,-0.000302211828194,1.992680682960453,1.992680682960453,2.398389449348971,2.712273167121863,2.741436465021532,3.999276223273614,3.084194912023237,6.675228442396081,5.159871584329377,4.860699032035508,5.681492397707625,3560.726953740634,1060.585211789017,0.30072354536681,0.748904177133469,272.1791398916884,0.07361936708495199,0.003581869327044
"1968Q4",0.165835801076985,0,0,0,0,0.9798237085342409,-0.045147,-0.096275201612903,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0.002456311496282,0,331.761,112.182,2927.595926055321,144.721,493.925,2961.081,574.977,2479.870088406493,366.2864162537082,80.425,333.5331755092241,472.319,49.324,446.7630905602847,228.2973854687386,42.723,218.6322140735555,595.5650000000001,58.875,594.4667168579716,284.603,42.572,28.094,6.007000000000001,261.077,48.17,176.2679109469921,45.6540618546866,59.394196065,2.5159381453134,0.011828234190593,176.621,49.116,-0.204,-7.420999999999998,23.48778477015462,23.45885787561534,238.678,109.387,129.291,-0.799545406489839,4.338589136052017,3.594798142876749,4.189622873818274,4.047552029940427,3.4000001,34.28119509729696,279.9631478467566,258.6365021014586,261.4989293753024,6.808454227441439,5.811094107889709,2,0.272000000000006,0.123233085774981,10.516,4.245,6.271,314.219,288.885,0.298425668625972,211.164,22.396,201.839,-9.324999999999999,-0.029145233644801,59.01900000000001,295.582711473932,-0.004891078820199,0.06682462216553001,6.884568355582966,1.570194240439804,3.743279755616369,-0.813455216455505,-1.705944839727014,-1.817399037557511,-1.940861022359153,4.720000000000013,0.273218075446341,2.117009722825304,2.398818333045066,1.475380867079,0.000777737800312,-0.578112687657,-0.000421936046894,-0.194435612597,3.937715368213369,0,117.45,104.9491765353852,0.07113739036342,0.189122048041233,0.017101602201807,5636.942739930142,564.8712554608343,5840.543450832663,908.421,36.15907067254895,10.73778260869565,77.49419915687281,2.401416548177169,64.355,61.99493298568497,0,80.3424466103409,0.597629055488372,123.9831181727905,26.23371907481547,1.057349000807111,3.545134077484613,5.563300883172728,6,1.926549890028599,0.983244616285164,0.982071693432214,34.99023264147901,134.4353087797687,1.609960668984936,3.125379743576541,0.470746108427268,0.937002879031865,0.948627353924853,0.828484630039648,19.421,0.846010854903358,35.43181818181818,37.06363636363636,20.493,1.045412469230607,0.891001064180647,19.967,10.443,9.888,14.32116864316901,0.71218192684776,4.29622469255142,4.390414255415642,4.662921348314608,4.613434861286514,6.992210522043198,5.527067261880347,8.353592460986192,7.060941589964465,2,2,0.817716596696541,1.090797342972461,370.9435271978278,25.90038175945471,4.236,2.167200088500977,0.09328111257698,0.091636071407247,2.5154,1.644735692639037,23.233,24.37968219506394,21.00306036437443,1.324378424735746,347.9814880354324,2953.927367577443,152.922767711512,2520.597130169759,325.6714672275972,0.185770011993009,0.04506044860926,80.36849387797854,0.59782280866136,125.3506561247849,1.925622549337774,19.27698083801674,370.5689601027887,31.00695953039751,23.2564836650016,24.79854404416285,21.01896358994527,26.56438136753453,7.026666641235352,1.255905771670134,7.213231161609638,10.15,25.75100054741806,6.019734350376857,9.571450236079247,7.364483999225779,4.48916203822275,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,0.125,5.849193548387095,5.849193548387095,5.849193548387095,0.002081646950686,2.782729861764839,4.468466630973324,3.997887400724876,5.770760869565217,0.572545076407477,5.627391304347826,0.746195721570603,5.725448387096774,-0.024760702347991,0.071918973943983,0.056515506916548,7.350180695022362,1.291720816841353,1.291720816841353,2,10.86484721898964,1.35,5.585151515151515,0.143540211735176,0.088904938528322,4.5154,88,0,37.748,0.688298502368032,96.214,0.362578042455096,0.346852505873581,0.5279999971389771,22.8,3.124113487427125,0.137742750588757,0.13731798602495,0.13731798602495,0.019788962764823,0.137710615056078,0.046639154151856,-0.010199289468271,-0.00082595106194,0.002612621265969,1.087695795904945,1.001607891235476,0.070118694668554,0.263785179329366,1.824407506401224,1.808599832315247,0.738545649705307,0.6992951627201071,0.5079109151232269,1.954595711986144,1.163569890319027,0.917123280390388,0.258027004420164,1.523933021589926,1.00053832544495,0.013162815202008,0.92757628784864,1.012829412935966,0.000541481698541,0.959657059590979,0.968661448590553,1,-0.08232699399812,1.002936558163182,0.913017546493099,14136.13099222491,2745.378,4378.152515318468,850.2809999999998,3212.274,746.379,3288.413898621404,3131.750975698038,1,4848.914,962.024,5.002406773049617,3.432260092534833,4853.675,969.186,4936.386042303355,4847.885,968.03,4772.57872726271,952.9407944725452,4294.588428312911,901.995,661.6660000000001,3578.229402368317,-1.453019158972382,12.742,2266.438915235361,510.461,1020.157718480467,29.82739610321408,-4.376918856336597,35.83593223395071,0.285101262039057,188.207,0.738101131187789,71.889,291.6327686524896,8.005426936239331,56.638,0.08150197649694201,186.9143869419498,18.69116305006269,0,104.11,26.8,550.317,858.0070000000002,123.885,757.524,3.463338540319108,-0.002134342215413,0.010292070678658,0.005946235314316,0.004693663024297,1.528353960179686,0.777162587324384,0.416352401986208,0.25789527272018,-0.000408443326213,2.892473291805449,2.892473291805449,3.31120425670529,3.433220858918297,2.752069343344796,4.056641361449242,3.481361219831625,7.190468337014999,5.198215793157741,4.881195582777223,5.750209089444765,3586.853096095445,1057.522440882935,0.297857031443286,0.748904177133469,279.6888592901263,0.075231723878673,0.00176661498187
